1,2,3,4,5,6,7,8,9,10
20.84,9948.8,125,266.64,0,170.87,1.3669,0,0.0408,-33.567
20.841,9949,125,266.61,0,170.83,1.3666,0,0.0408,-33.567
20.842,9949.3,125,266.57,0,170.78,1.3663,0,0.0408,-33.566
20.843,9949.6,125,266.54,0,170.74,1.3659,0,0.0408,-33.566
20.844,9949.8,125,266.51,0,170.7,1.3656,0,0.0408,-33.566
20.845,9950.1,125,266.47,0,170.65,1.3652,0,0.0408,-33.565
20.846,9950.4,125,266.44,0,170.61,1.3649,0,0.0408,-33.565
20.847,9950.6,125,266.41,0,170.57,1.3645,0,0.0408,-33.565
20.848,9950.9,125,266.37,0,170.52,1.3642,0,0.0408,-33.564
20.849,9951.2,125,266.34,0,170.48,1.3638,0,0.0408,-33.564
20.85,9951.4,125,266.3,0,170.44,1.3635,0,0.0408,-33.564
20.851,9951.7,125,266.27,0,170.4,1.3632,0,0.0408,-33.563
20.852,9952,125,266.24,0,170.35,1.3628,0,0.0408,-33.563
20.853,9952.2,125,266.2,0,170.31,1.3625,0,0.0408,-33.562
20.854,9952.5,125,266.17,0,170.27,1.3621,0,0.0408,-33.562
20.855,9952.8,125,266.14,0,170.22,1.3618,0,0.0408,-33.562
20.856,9953,125,266.1,0,170.18,1.3614,0,0.0408,-33.561
20.857,9953.3,125,266.07,0,170.14,1.3611,0,0.0408,-33.561
20.858,9953.6,125,266.04,0,170.1,1.3608,0,0.0408,-33.561
20.859,9953.8,125,266,0,170.05,1.3604,0,0.0408,-33.56
20.86,9954.1,125,265.97,0,170.01,1.3601,0,0.0408,-33.56
20.861,9954.4,125,265.94,0,169.97,1.3597,0,0.0408,-33.56
20.862,9954.6,125,265.9,0,169.92,1.3594,0,0.0408,-33.559
20.863,9954.9,125,265.87,0,169.88,1.359,0,0.0408,-33.559
20.864,9955.1,125,265.83,0,169.84,1.3587,0,0.0408,-33.559
20.865,9955.4,125,265.8,0,169.8,1.3584,0,0.0408,-33.558
20.866,9955.7,125,265.77,0,169.75,1.358,0,0.0408,-33.558
20.867,9955.9,125,265.73,0,169.71,1.3577,0,0.0408,-33.558
20.868,9956.2,125,265.7,0,169.67,1.3573,0,0.0408,-33.557
20.869,9956.5,125,265.67,0,169.62,1.357,0,0.0408,-33.557
20.87,9956.7,125,265.63,0,169.58,1.3566,0,0.0408,-33.557
20.871,9957,125,265.6,0,169.54,1.3563,0,0.0408,-33.556
20.872,9957.3,125,265.57,0,169.5,1.356,0,0.0408,-33.556
20.873,9957.5,125,265.53,0,169.45,1.3556,0,0.0408,-33.556
20.874,9957.8,125,265.5,0,169.41,1.3553,0,0.0408,-33.555
20.875,9958.1,125,265.47,0,169.37,1.3549,0,0.0408,-33.555
20.876,9958.3,125,265.43,0,169.32,1.3546,0,0.0408,-33.555
20.877,9958.6,125,265.4,0,169.28,1.3542,0,0.0408,-33.554
20.878,9958.9,125,265.36,0,169.24,1.3539,0,0.0408,-33.554
20.879,9959.1,125,265.33,0,169.2,1.3536,0,0.0408,-33.554
20.88,9959.4,125,265.3,0,169.15,1.3532,0,0.0408,-33.553
20.881,9959.7,125,265.26,0,169.11,1.3529,0,0.0408,-33.553
20.882,9959.9,125,265.23,0,169.07,1.3525,0,0.0408,-33.553
20.883,9960.2,125,265.2,0,169.02,1.3522,0,0.0408,-33.552
20.884,9960.5,125,265.16,0,168.98,1.3518,0,0.0408,-33.552
20.885,9960.7,125,265.13,0,168.94,1.3515,0,0.0408,-33.552
20.886,9961,125,265.1,0,168.9,1.3512,0,0.0408,-33.551
20.887,9961.3,125,265.06,0,168.85,1.3508,0,0.0408,-33.551
20.888,9961.5,125,265.03,0,168.81,1.3505,0,0.0408,-33.55
20.889,9961.8,125,265,0,168.77,1.3501,0,0.0408,-33.55
20.89,9962,125,264.96,0,168.73,1.3498,0,0.0408,-33.55
20.891,9962.3,125,264.93,0,168.68,1.3495,0,0.0408,-33.549
20.892,9962.6,125,264.9,0,168.64,1.3491,0,0.0408,-33.549
20.893,9962.8,125,264.86,0,168.6,1.3488,0,0.0408,-33.549
20.894,9963.1,125,264.83,0,168.55,1.3484,0,0.0408,-33.548
20.895,9963.4,125,264.79,0,168.51,1.3481,0,0.0408,-33.548
20.896,9963.6,125,264.76,0,168.47,1.3477,0,0.0408,-33.548
20.897,9963.9,125,264.73,0,168.43,1.3474,0,0.0408,-33.547
20.898,9964.2,125,264.69,0,168.38,1.3471,0,0.0408,-33.547
20.899,9964.4,125,264.66,0,168.34,1.3467,0,0.0408,-33.547
20.9,9964.7,125,264.63,0,168.3,1.3464,0,0.0408,-33.546
20.901,9965,125,264.59,0,168.26,1.346,0,0.0408,-33.546
20.902,9965.2,125,264.56,0,168.21,1.3457,0,0.0408,-33.546
20.903,9965.5,125,264.53,0,168.17,1.3454,0,0.0408,-33.545
20.904,9965.8,125,264.49,0,168.13,1.345,0,0.0408,-33.545
20.905,9966,125,264.46,0,168.08,1.3447,0,0.0408,-33.545
20.906,9966.3,125,264.43,0,168.04,1.3443,0,0.0408,-33.544
20.907,9966.5,125,264.39,0,168,1.344,0,0.0408,-33.544
20.908,9966.8,125,264.36,0,167.96,1.3436,0,0.0408,-33.544
20.909,9967.1,125,264.32,0,167.91,1.3433,0,0.0408,-33.543
20.91,9967.3,125,264.29,0,167.87,1.343,0,0.0408,-33.543
20.911,9967.6,125,264.26,0,167.83,1.3426,0,0.0408,-33.543
20.912,9967.9,125,264.22,0,167.79,1.3423,0,0.0408,-33.542
20.913,9968.1,125,264.19,0,167.74,1.3419,0,0.0408,-33.542
20.914,9968.4,125,264.16,0,167.7,1.3416,0,0.0408,-33.542
20.915,9968.7,125,264.12,0,167.66,1.3413,0,0.0408,-33.541
20.916,9968.9,125,264.09,0,167.62,1.3409,0,0.0408,-33.541
20.917,9969.2,125,264.06,0,167.57,1.3406,0,0.0408,-33.541
20.918,9969.5,125,264.02,0,167.53,1.3402,0,0.0408,-33.54
20.919,9969.7,125,263.99,0,167.49,1.3399,0,0.0408,-33.54
20.92,9970,125,263.96,0,167.45,1.3396,0,0.0408,-33.54
20.921,9970.2,125,263.92,0,167.4,1.3392,0,0.0408,-33.539
20.922,9970.5,125,263.89,0,167.36,1.3389,0,0.0408,-33.539
20.923,9970.8,125,263.86,0,167.32,1.3385,0,0.0408,-33.539
20.924,9971,125,263.82,0,167.28,1.3382,0,0.0408,-33.538
20.925,9971.3,125,263.79,0,167.23,1.3379,0,0.0408,-33.538
20.926,9971.6,125,263.75,0,167.19,1.3375,0,0.0408,-33.538
20.927,9971.8,125,263.72,0,167.15,1.3372,0,0.0408,-33.537
20.928,9972.1,125,263.69,0,167.11,1.3368,0,0.0408,-33.537
20.929,9972.4,125,263.65,0,167.06,1.3365,0,0.0408,-33.536
20.93,9972.6,125,263.62,0,167.02,1.3362,0,0.0408,-33.536
20.931,9972.9,125,263.59,0,166.98,1.3358,0,0.0408,-33.536
20.932,9973.1,125,263.55,0,166.94,1.3355,0,0.0408,-33.535
20.933,9973.4,125,263.52,0,166.89,1.3351,0,0.0408,-33.535
20.934,9973.7,125,263.49,0,166.85,1.3348,0,0.0408,-33.535
20.935,9973.9,125,263.45,0,166.81,1.3345,0,0.0408,-33.534
20.936,9974.2,125,263.42,0,166.77,1.3341,0,0.0408,-33.534
20.937,9974.5,125,263.39,0,166.72,1.3338,0,0.0408,-33.534
20.938,9974.7,125,263.35,0,166.68,1.3334,0,0.0408,-33.533
20.939,9975,125,263.32,0,166.64,1.3331,0,0.0408,-33.533
20.94,9975.3,125,263.29,0,166.6,1.3328,0,0.0408,-33.533
20.941,9975.5,125,263.25,0,166.55,1.3324,0,0.0408,-33.532
20.942,9975.8,125,263.22,0,166.51,1.3321,0,0.0408,-33.532
20.943,9976,125,263.18,0,166.47,1.3317,0,0.0408,-33.532
20.944,9976.3,125,263.15,0,166.43,1.3314,0,0.0408,-33.531
20.945,9976.6,125,263.12,0,166.38,1.3311,0,0.0408,-33.531
20.946,9976.8,125,263.08,0,166.34,1.3307,0,0.0408,-33.531
20.947,9977.1,125,263.05,0,166.3,1.3304,0,0.0408,-33.53
20.948,9977.4,125,263.02,0,166.26,1.33,0,0.0408,-33.53
20.949,9977.6,125,262.98,0,166.21,1.3297,0,0.0408,-33.53
20.95,9977.9,125,262.95,0,166.17,1.3294,0,0.0408,-33.529
20.951,9978.1,125,262.92,0,166.13,1.329,0,0.0408,-33.529
20.952,9978.4,125,262.88,0,166.09,1.3287,0,0.0408,-33.529
20.953,9978.7,125,262.85,0,166.04,1.3284,0,0.0408,-33.528
20.954,9978.9,125,262.82,0,166,1.328,0,0.0408,-33.528
20.955,9979.2,125,262.78,0,165.96,1.3277,0,0.0408,-33.528
20.956,9979.5,125,262.75,0,165.92,1.3273,0,0.0408,-33.527
20.957,9979.7,125,262.72,0,165.88,1.327,0,0.0408,-33.527
20.958,9980,125,262.68,0,165.83,1.3267,0,0.0408,-33.527
20.959,9980.3,125,262.65,0,165.79,1.3263,0,0.0408,-33.526
20.96,9980.5,125,262.61,0,165.75,1.326,0,0.0408,-33.526
20.961,9980.8,125,262.58,0,165.71,1.3256,0,0.0408,-33.526
20.962,9981,125,262.55,0,165.66,1.3253,0,0.0408,-33.525
20.963,9981.3,125,262.51,0,165.62,1.325,0,0.0408,-33.525
20.964,9981.6,125,262.48,0,165.58,1.3246,0,0.0408,-33.525
20.965,9981.8,125,262.45,0,165.54,1.3243,0,0.0408,-33.524
20.966,9982.1,125,262.41,0,165.49,1.324,0,0.0408,-33.524
20.967,9982.4,125,262.38,0,165.45,1.3236,0,0.0408,-33.524
20.968,9982.6,125,262.35,0,165.41,1.3233,0,0.0408,-33.523
20.969,9982.9,125,262.31,0,165.37,1.3229,0,0.0408,-33.523
20.97,9983.1,125,262.28,0,165.33,1.3226,0,0.0408,-33.523
20.971,9983.4,125,262.25,0,165.28,1.3223,0,0.0408,-33.522
20.972,9983.7,125,262.21,0,165.24,1.3219,0,0.0408,-33.522
20.973,9983.9,125,262.18,0,165.2,1.3216,0,0.0408,-33.522
20.974,9984.2,125,262.15,0,165.16,1.3212,0,0.0408,-33.521
20.975,9984.4,125,262.11,0,165.11,1.3209,0,0.0408,-33.521
20.976,9984.7,125,262.08,0,165.07,1.3206,0,0.0408,-33.521
20.977,9985,125,262.04,0,165.03,1.3202,0,0.0408,-33.52
20.978,9985.2,125,262.01,0,164.99,1.3199,0,0.0408,-33.52
20.979,9985.5,125,261.98,0,164.95,1.3196,0,0.0408,-33.52
20.98,9985.8,125,261.94,0,164.9,1.3192,0,0.0408,-33.519
20.981,9986,125,261.91,0,164.86,1.3189,0,0.0408,-33.519
20.982,9986.3,125,261.88,0,164.82,1.3185,0,0.0408,-33.519
20.983,9986.5,125,261.84,0,164.78,1.3182,0,0.0408,-33.518
20.984,9986.8,125,261.81,0,164.73,1.3179,0,0.0408,-33.518
20.985,9987.1,125,261.78,0,164.69,1.3175,0,0.0408,-33.518
20.986,9987.3,125,261.74,0,164.65,1.3172,0,0.0408,-33.517
20.987,9987.6,125,261.71,0,164.61,1.3169,0,0.0408,-33.517
20.988,9987.9,125,261.68,0,164.57,1.3165,0,0.0408,-33.517
20.989,9988.1,125,261.64,0,164.52,1.3162,0,0.0408,-33.516
20.99,9988.4,125,261.61,0,164.48,1.3158,0,0.0408,-33.516
20.991,9988.6,125,261.58,0,164.44,1.3155,0,0.0408,-33.516
20.992,9988.9,125,261.54,0,164.4,1.3152,0,0.0408,-33.515
20.993,9989.2,125,261.51,0,164.36,1.3148,0,0.0408,-33.515
20.994,9989.4,125,261.48,0,164.31,1.3145,0,0.0408,-33.514
20.995,9989.7,125,261.44,0,164.27,1.3142,0,0.0408,-33.514
20.996,9989.9,125,261.41,0,164.23,1.3138,0,0.0408,-33.514
20.997,9990.2,125,261.37,0,164.19,1.3135,0,0.0408,-33.513
20.998,9990.5,125,261.34,0,164.14,1.3131,0,0.0408,-33.513
20.999,9990.7,125,261.31,0,164.1,1.3128,0,0.0408,-33.513
21,9991,125,261.27,0,164.06,1.3125,0,0.0408,-33.512
21.001,9991.3,125,261.24,0,164.02,1.3121,0,0.0408,-33.512
21.002,9991.5,125,261.21,0,163.98,1.3118,0,0.0408,-33.512
21.003,9991.8,125,261.17,0,163.93,1.3115,0,0.0408,-33.511
21.004,9992,125,261.14,0,163.89,1.3111,0,0.0408,-33.511
21.005,9992.3,125,261.11,0,163.85,1.3108,0,0.0408,-33.511
21.006,9992.6,125,261.07,0,163.81,1.3105,0,0.0408,-33.51
21.007,9992.8,125,261.04,0,163.77,1.3101,0,0.0408,-33.51
21.008,9993.1,125,261.01,0,163.72,1.3098,0,0.0408,-33.51
21.009,9993.3,125,260.97,0,163.68,1.3094,0,0.0408,-33.509
21.01,9993.6,125,260.94,0,163.64,1.3091,0,0.0408,-33.509
21.011,9993.9,125,260.91,0,163.6,1.3088,0,0.0408,-33.509
21.012,9994.1,125,260.87,0,163.56,1.3084,0,0.0408,-33.508
21.013,9994.4,125,260.84,0,163.51,1.3081,0,0.0408,-33.508
21.014,9994.6,125,260.8,0,163.47,1.3078,0,0.0408,-33.508
21.015,9994.9,125,260.77,0,163.43,1.3074,0,0.0408,-33.507
21.016,9995.2,125,260.74,0,163.39,1.3071,0,0.0408,-33.507
21.017,9995.4,125,260.7,0,163.35,1.3068,0,0.0408,-33.507
21.018,9995.7,125,260.67,0,163.3,1.3064,0,0.0408,-33.506
21.019,9995.9,125,260.64,0,163.26,1.3061,0,0.0408,-33.506
21.02,9996.2,125,260.6,0,163.22,1.3058,0,0.0408,-33.506
21.021,9996.5,125,260.57,0,163.18,1.3054,0,0.0408,-33.505
21.022,9996.7,125,260.54,0,163.14,1.3051,0,0.0408,-33.505
21.023,9997,125,260.5,0,163.09,1.3047,0,0.0408,-33.505
21.024,9997.3,125,260.47,0,163.05,1.3044,0,0.0408,-33.504
21.025,9997.5,125,260.44,0,163.01,1.3041,0,0.0408,-33.504
21.026,9997.8,125,260.4,0,162.97,1.3037,0,0.0408,-33.504
21.027,9998,125,260.37,0,162.93,1.3034,0,0.0408,-33.503
21.028,9998.3,125,260.34,0,162.88,1.3031,0,0.0408,-33.503
21.029,9998.6,125,260.3,0,162.84,1.3027,0,0.0408,-33.503
21.03,9998.8,125,260.27,0,162.8,1.3024,0,0.0408,-33.502
21.031,9999.1,125,260.24,0,162.76,1.3021,0,0.0408,-33.502
21.032,9999.3,125,260.2,0,162.72,1.3017,0,0.0408,-33.502
21.033,9999.6,125,260.17,0,162.67,1.3014,0,0.0408,-33.501
21.034,9999.9,125,260.13,0,162.63,1.3011,0,0.0408,-33.501
21.035,10000,125,260.1,0,162.59,1.3007,0,0.0408,-33.501
21.036,10000,125,260.07,0,162.55,1.3004,0,0.0408,-33.5
21.037,10001,125,260.03,0,162.51,1.3001,0,0.0408,-33.5
21.038,10001,125,260,0,162.47,1.2997,0,0.0408,-33.5
21.039,10001,125,259.97,0,162.42,1.2994,0,0.0408,-33.499
21.04,10001,125,259.93,0,162.38,1.299,0,0.0408,-33.499
21.041,10002,125,259.9,0,162.34,1.2987,0,0.0408,-33.499
21.042,10002,125,259.87,0,162.3,1.2984,0,0.0408,-33.498
21.043,10002,125,259.83,0,162.26,1.298,0,0.0408,-33.498
21.044,10002,125,259.8,0,162.21,1.2977,0,0.0408,-33.498
21.045,10003,125,259.77,0,162.17,1.2974,0,0.0408,-33.497
21.046,10003,125,259.73,0,162.13,1.297,0,0.0408,-33.497
21.047,10003,125,259.7,0,162.09,1.2967,0,0.0408,-33.497
21.048,10003,125,259.67,0,162.05,1.2964,0,0.0408,-33.496
21.049,10004,125,259.63,0,162.01,1.296,0,0.0408,-33.496
21.05,10004,125,259.6,0,161.96,1.2957,0,0.0408,-33.496
21.051,10004,125,259.57,0,161.92,1.2954,0,0.0408,-33.495
21.052,10005,125,259.53,0,161.88,1.295,0,0.0408,-33.495
21.053,10005,125,259.5,0,161.84,1.2947,0,0.0408,-33.495
21.054,10005,125,259.46,0,161.8,1.2944,0,0.0408,-33.494
21.055,10005,125,259.43,0,161.75,1.294,0,0.0408,-33.494
21.056,10006,125,259.4,0,161.71,1.2937,0,0.0408,-33.494
21.057,10006,125,259.36,0,161.67,1.2934,0,0.0408,-33.493
21.058,10006,125,259.33,0,161.63,1.293,0,0.0408,-33.493
21.059,10006,125,259.3,0,161.59,1.2927,0,0.0408,-33.493
21.06,10007,125,259.26,0,161.55,1.2924,0,0.0408,-33.492
21.061,10007,125,259.23,0,161.5,1.292,0,0.0408,-33.492
21.062,10007,125,259.2,0,161.46,1.2917,0,0.0408,-33.492
21.063,10007,125,259.16,0,161.42,1.2914,0,0.0408,-33.491
21.064,10008,125,259.13,0,161.38,1.291,0,0.0408,-33.491
21.065,10008,125,259.1,0,161.34,1.2907,0,0.0408,-33.491
21.066,10008,125,259.06,0,161.3,1.2904,0,0.0408,-33.49
21.067,10008,125,259.03,0,161.25,1.29,0,0.0408,-33.49
21.068,10009,125,259,0,161.21,1.2897,0,0.0408,-33.49
21.069,10009,125,258.96,0,161.17,1.2894,0,0.0408,-33.489
21.07,10009,125,258.93,0,161.13,1.289,0,0.0408,-33.489
21.071,10009,125,258.9,0,161.09,1.2887,0,0.0408,-33.489
21.072,10010,125,258.86,0,161.05,1.2884,0,0.0408,-33.488
21.073,10010,125,258.83,0,161,1.288,0,0.0408,-33.488
21.074,10010,125,258.79,0,160.96,1.2877,0,0.0408,-33.488
21.075,10010,125,258.76,0,160.92,1.2874,0,0.0408,-33.487
21.076,10011,125,258.73,0,160.88,1.287,0,0.0408,-33.487
21.077,10011,125,258.69,0,160.84,1.2867,0,0.0408,-33.487
21.078,10011,125,258.66,0,160.8,1.2864,0,0.0408,-33.486
21.079,10012,125,258.63,0,160.75,1.286,0,0.0408,-33.486
21.08,10012,125,258.59,0,160.71,1.2857,0,0.0408,-33.486
21.081,10012,125,258.56,0,160.67,1.2854,0,0.0408,-33.485
21.082,10012,125,258.53,0,160.63,1.285,0,0.0408,-33.485
21.083,10013,125,258.49,0,160.59,1.2847,0,0.0408,-33.485
21.084,10013,125,258.46,0,160.55,1.2844,0,0.0408,-33.484
21.085,10013,125,258.43,0,160.5,1.284,0,0.0408,-33.484
21.086,10013,125,258.39,0,160.46,1.2837,0,0.0408,-33.484
21.087,10014,125,258.36,0,160.42,1.2834,0,0.0408,-33.483
21.088,10014,125,258.33,0,160.38,1.283,0,0.0408,-33.483
21.089,10014,125,258.29,0,160.34,1.2827,0,0.0408,-33.483
21.09,10014,125,258.26,0,160.3,1.2824,0,0.0408,-33.482
21.091,10015,125,258.23,0,160.25,1.282,0,0.0408,-33.482
21.092,10015,125,258.19,0,160.21,1.2817,0,0.0408,-33.482
21.093,10015,125,258.16,0,160.17,1.2814,0,0.0408,-33.481
21.094,10015,125,258.13,0,160.13,1.281,0,0.0408,-33.481
21.095,10016,125,258.09,0,160.09,1.2807,0,0.0408,-33.481
21.096,10016,125,258.06,0,160.05,1.2804,0,0.0408,-33.48
21.097,10016,125,258.02,0,160.01,1.28,0,0.0408,-33.48
21.098,10016,125,257.99,0,159.96,1.2797,0,0.0408,-33.48
21.099,10017,125,257.96,0,159.92,1.2794,0,0.0408,-33.479
21.1,10017,125,257.92,0,159.88,1.279,0,0.0408,-33.479
21.101,10017,125,257.89,0,159.84,1.2787,0,0.0408,-33.479
21.102,10017,125,257.86,0,159.8,1.2784,0,0.0408,-33.478
21.103,10018,125,257.82,0,159.76,1.278,0,0.0408,-33.478
21.104,10018,125,257.79,0,159.71,1.2777,0,0.0408,-33.478
21.105,10018,125,257.76,0,159.67,1.2774,0,0.0408,-33.477
21.106,10018,125,257.72,0,159.63,1.277,0,0.0408,-33.477
21.107,10019,125,257.69,0,159.59,1.2767,0,0.0408,-33.477
21.108,10019,125,257.66,0,159.55,1.2764,0,0.0408,-33.476
21.109,10019,125,257.62,0,159.51,1.2761,0,0.0408,-33.476
21.11,10020,125,257.59,0,159.47,1.2757,0,0.0408,-33.476
21.111,10020,125,257.56,0,159.42,1.2754,0,0.0408,-33.475
21.112,10020,125,257.52,0,159.38,1.2751,0,0.0408,-33.475
21.113,10020,125,257.49,0,159.34,1.2747,0,0.0408,-33.475
21.114,10021,125,257.46,0,159.3,1.2744,0,0.0408,-33.474
21.115,10021,125,257.42,0,159.26,1.2741,0,0.0408,-33.474
21.116,10021,125,257.39,0,159.22,1.2737,0,0.0408,-33.474
21.117,10021,125,257.36,0,159.18,1.2734,0,0.0408,-33.473
21.118,10022,125,257.32,0,159.13,1.2731,0,0.0408,-33.473
21.119,10022,125,257.29,0,159.09,1.2727,0,0.0408,-33.473
21.12,10022,125,257.25,0,159.05,1.2724,0,0.0408,-33.472
21.121,10022,125,257.22,0,159.01,1.2721,0,0.0408,-33.472
21.122,10023,125,257.19,0,158.97,1.2717,0,0.0408,-33.472
21.123,10023,125,257.15,0,158.93,1.2714,0,0.0408,-33.471
21.124,10023,125,257.12,0,158.89,1.2711,0,0.0408,-33.471
21.125,10023,125,257.09,0,158.84,1.2708,0,0.0408,-33.471
21.126,10024,125,257.05,0,158.8,1.2704,0,0.0408,-33.47
21.127,10024,125,257.02,0,158.76,1.2701,0,0.0408,-33.47
21.128,10024,125,256.99,0,158.72,1.2698,0,0.0408,-33.47
21.129,10024,125,256.95,0,158.68,1.2694,0,0.0408,-33.469
21.13,10025,125,256.92,0,158.64,1.2691,0,0.0408,-33.469
21.131,10025,125,256.89,0,158.6,1.2688,0,0.0408,-33.469
21.132,10025,125,256.85,0,158.56,1.2684,0,0.0408,-33.468
21.133,10025,125,256.82,0,158.51,1.2681,0,0.0408,-33.468
21.134,10026,125,256.79,0,158.47,1.2678,0,0.0408,-33.468
21.135,10026,125,256.75,0,158.43,1.2674,0,0.0408,-33.467
21.136,10026,125,256.72,0,158.39,1.2671,0,0.0408,-33.467
21.137,10026,125,256.69,0,158.35,1.2668,0,0.0408,-33.467
21.138,10027,125,256.65,0,158.31,1.2665,0,0.0408,-33.466
21.139,10027,125,256.62,0,158.27,1.2661,0,0.0408,-33.466
21.14,10027,125,256.59,0,158.23,1.2658,0,0.0408,-33.466
21.141,10027,125,256.55,0,158.18,1.2655,0,0.0408,-33.465
21.142,10028,125,256.52,0,158.14,1.2651,0,0.0408,-33.465
21.143,10028,125,256.49,0,158.1,1.2648,0,0.0408,-33.465
21.144,10028,125,256.45,0,158.06,1.2645,0,0.0408,-33.464
21.145,10029,125,256.42,0,158.02,1.2641,0,0.0408,-33.464
21.146,10029,125,256.38,0,157.98,1.2638,0,0.0408,-33.464
21.147,10029,125,256.35,0,157.94,1.2635,0,0.0408,-33.463
21.148,10029,125,256.32,0,157.9,1.2632,0,0.0408,-33.463
21.149,10030,125,256.28,0,157.85,1.2628,0,0.0408,-33.463
21.15,10030,125,256.25,0,157.81,1.2625,0,0.0408,-33.462
21.151,10030,125,256.22,0,157.77,1.2622,0,0.0408,-33.462
21.152,10030,125,256.18,0,157.73,1.2618,0,0.0408,-33.462
21.153,10031,125,256.15,0,157.69,1.2615,0,0.0408,-33.462
21.154,10031,125,256.12,0,157.65,1.2612,0,0.0408,-33.461
21.155,10031,125,256.08,0,157.61,1.2608,0,0.0408,-33.461
21.156,10031,125,256.05,0,157.57,1.2605,0,0.0408,-33.461
21.157,10032,125,256.02,0,157.52,1.2602,0,0.0408,-33.46
21.158,10032,125,255.98,0,157.48,1.2599,0,0.0408,-33.46
21.159,10032,125,255.95,0,157.44,1.2595,0,0.0408,-33.46
21.16,10032,125,255.92,0,157.4,1.2592,0,0.0408,-33.459
21.161,10033,125,255.88,0,157.36,1.2589,0,0.0408,-33.459
21.162,10033,125,255.85,0,157.32,1.2585,0,0.0408,-33.459
21.163,10033,125,255.82,0,157.28,1.2582,0,0.0408,-33.458
21.164,10033,125,255.78,0,157.24,1.2579,0,0.0408,-33.458
21.165,10034,125,255.75,0,157.2,1.2576,0,0.0408,-33.458
21.166,10034,125,255.72,0,157.15,1.2572,0,0.0408,-33.457
21.167,10034,125,255.68,0,157.11,1.2569,0,0.0408,-33.457
21.168,10034,125,255.65,0,157.07,1.2566,0,0.0408,-33.457
21.169,10035,125,255.62,0,157.03,1.2562,0,0.0408,-33.456
21.17,10035,125,255.58,0,156.99,1.2559,0,0.0408,-33.456
21.171,10035,125,255.55,0,156.95,1.2556,0,0.0408,-33.456
21.172,10035,125,255.51,0,156.91,1.2553,0,0.0408,-33.455
21.173,10036,125,255.48,0,156.87,1.2549,0,0.0408,-33.455
21.174,10036,125,255.45,0,156.83,1.2546,0,0.0408,-33.455
21.175,10036,125,255.41,0,156.78,1.2543,0,0.0408,-33.454
21.176,10036,125,255.38,0,156.74,1.2539,0,0.0408,-33.454
21.177,10037,125,255.35,0,156.7,1.2536,0,0.0408,-33.454
21.178,10037,125,255.31,0,156.66,1.2533,0,0.0408,-33.453
21.179,10037,125,255.28,0,156.62,1.253,0,0.0408,-33.453
21.18,10037,125,255.25,0,156.58,1.2526,0,0.0408,-33.453
21.181,10038,125,255.21,0,156.54,1.2523,0,0.0408,-33.452
21.182,10038,125,255.18,0,156.5,1.252,0,0.0408,-33.452
21.183,10038,125,255.15,0,156.46,1.2516,0,0.0408,-33.452
21.184,10038,125,255.11,0,156.41,1.2513,0,0.0408,-33.451
21.185,10039,125,255.08,0,156.37,1.251,0,0.0408,-33.451
21.186,10039,125,255.05,0,156.33,1.2507,0,0.0408,-33.451
21.187,10039,125,255.01,0,156.29,1.2503,0,0.0408,-33.45
21.188,10040,125,254.98,0,156.25,1.25,0,0.0408,-33.45
21.189,10040,125,254.95,0,156.21,1.2497,0,0.0408,-33.45
21.19,10040,125,254.91,0,156.17,1.2493,0,0.0408,-33.449
21.191,10040,125,254.88,0,156.13,1.249,0,0.0408,-33.449
21.192,10041,125,254.85,0,156.09,1.2487,0,0.0408,-33.449
21.193,10041,125,254.81,0,156.05,1.2484,0,0.0408,-33.448
21.194,10041,125,254.78,0,156,1.248,0,0.0408,-33.448
21.195,10041,125,254.75,0,155.96,1.2477,0,0.0408,-33.448
21.196,10042,125,254.71,0,155.92,1.2474,0,0.0408,-33.447
21.197,10042,125,254.68,0,155.88,1.247,0,0.0408,-33.447
21.198,10042,125,254.64,0,155.84,1.2467,0,0.0408,-33.447
21.199,10042,125,254.61,0,155.8,1.2464,0,0.0408,-33.446
21.2,10043,125,254.58,0,155.76,1.2461,0,0.0408,-33.446
21.201,10043,125,254.54,0,155.72,1.2457,0,0.0408,-33.446
21.202,10043,125,254.51,0,155.68,1.2454,0,0.0408,-33.445
21.203,10043,125,254.48,0,155.64,1.2451,0,0.0408,-33.445
21.204,10044,125,254.44,0,155.6,1.2448,0,0.0408,-33.445
21.205,10044,125,254.41,0,155.55,1.2444,0,0.0408,-33.444
21.206,10044,125,254.38,0,155.51,1.2441,0,0.0408,-33.444
21.207,10044,125,254.34,0,155.47,1.2438,0,0.0408,-33.444
21.208,10045,125,254.31,0,155.43,1.2434,0,0.0408,-33.443
21.209,10045,125,254.28,0,155.39,1.2431,0,0.0408,-33.443
21.21,10045,125,254.24,0,155.35,1.2428,0,0.0408,-33.443
21.211,10045,125,254.21,0,155.31,1.2425,0,0.0408,-33.442
21.212,10046,125,254.18,0,155.27,1.2421,0,0.0408,-33.442
21.213,10046,125,254.14,0,155.23,1.2418,0,0.0408,-33.442
21.214,10046,125,254.11,0,155.19,1.2415,0,0.0408,-33.441
21.215,10046,125,254.08,0,155.15,1.2412,0,0.0408,-33.441
21.216,10047,125,254.04,0,155.1,1.2408,0,0.0408,-33.441
21.217,10047,125,254.01,0,155.06,1.2405,0,0.0408,-33.441
21.218,10047,125,253.98,0,155.02,1.2402,0,0.0408,-33.44
21.219,10047,125,253.94,0,154.98,1.2399,0,0.0408,-33.44
